Ethereum,BSC,Tron,Avalanche,Solana,Polygon,Cronos,Waves,Fantom,Arbitrum,Parallel,Mixin,DefiChain,Klaytn,Kava,Near,Optimism,Aurora,Gnosis,Osmosis,Moonbeam,Elrond,Heco,Fusion,Celo,Bitcoin,Cardano,Acala,EOS,Moonriver,Algorand,RSK,Icon,Ronin,NEO,Astar,Hoo,KCC,Theta,Bifrost,Tezos,Harmony,Binance,Hedera,Telos,Metis,Everscale,Songbird,IoTeX,Oasis,Milkomeda,Wanchain,Karura,Ontology,OKExChain,Stellar,Terra Classic,Godwoken,Terra2,Stacks,Proton,Conflux,Secret,Boba,Kardia,DFK,Sora,Sifchain,Evmos,smartBCH,Vite,ThunderCore,Velas,VeChain,CSC,Fuse,Elastos,Energi,Litecoin,Nuls,Nahmii,Doge,Meter,Syscoin,Callisto,Kadena,Ergo,OntologyEVM,Genshiro,Wax,Bitcoincash,ORE,ICP,TomoChain,Obyte,Hydra,EnergyWeb,Lamden,XDC,Shiden,Findora,Ubiq,CosmosHub,HPB,Stafi,ZYX,EthereumClassic,Lachain,Polis,GoChain,REIchain,Crab,Polkadot,Curio,LBRY,Echelon,MultiVAC,Zilliqa,Kusama,Palm,Ravencoin,SXnetwork,Bittorrent,Ultra,zkSync,Coti,Date
110692188249,12117980457,4265565298,9076090951,6098136243,3589994324,2770114251,1491523313,4094546326,1919857760,645307627,330921262,1185366857,916233273,615569871,472259219,438150628,1327225730,267457874,913743714,123885406,437575856,331287302,169041907,324615049,144727478,195041304,0,228873150,235306831,155789627,122742943,134220670,165751148,106152593,344421911,47055259,78270269,232663807,0,71128277,416397652,0,60887352,119458224,153095737,80398155,36630859,59231583,264355148,58578931,44636309,34262689,44624592,44908442,39869263,28938645574,33357875,0,34016346,25188853,49522912,48066945,50854092,12819526,79919593,14285521,184268727,8855693,23437948,11739708,6565067,16133296,10851450,12150296,6270820,6992235,7950305,0,5781080,4270867,0,2651621,9906242,5582177,4709048,3569247,0,3226070,2853840,0,0,0,1767322,0,2055850,1471947,1384028,1532063,535117,1347604,422025,248122,349780,0,250683,254689,0,160134,101414,0,74263,275196,133565,0,0,0,20340862,26743,557,0,0,353,11577421,0,0,2022-03-05
109958724416,12223799568,4323392278,9047072161,6094948637,3902750847,2941595260,1472440413,4077110018,1912309607,633542055,326850484,1178416684,852560687,610871046,479772113,435227107,1326125495,265211965,921088714,122219371,439130999,329348415,169536004,317559584,143273795,194226612,0,227832104,233214067,166313167,122234224,138363146,161754411,106590580,354280508,47122445,78082922,232265573,0,68314329,418801452,0,61239182,115274273,151712112,80652276,37296795,58167448,266925734,58022344,43664229,33532589,44409614,44453107,39755945,28838083537,32617822,0,33620567,25993321,48678889,48108522,53005995,12803924,86770960,12156269,191206484,9564740,23010011,11415613,6470887,15547371,10705376,12087426,5951110,7015673,7917113,0,5091643,4192599,0,2689794,9595390,5611653,4729650,3449476,0,3207257,2835361,0,0,0,1727236,0,1896205,1471947,1356976,1540478,534737,1162123,407610,248529,328818,0,256265,246736,0,160134,100224,0,72425,273815,167929,0,0,0,19736000,26409,558,0,0,355,11343678,0,0,2022-04-05
113565789700,12192452308,4735693043,9285433784,6354939088,4039950507,3102327836,1684109885,4287825271,1971867844,750444093,339327637,1222950598,851979644,627441700,508212510,460956701,1359976236,267870456,991626851,124174944,481973304,338342811,172142133,354009081,149991500,223256628,0,239266268,240539012,176875365,126372330,151643743,170604053,116176932,363244617,47182843,79389598,252322027,0,76119477,435079433,0,68571651,120823728,159418606,81254554,32680544,62031874,270023656,65062580,45515938,36393545,46662663,45646318,41849646,29653907804,33895036,0,35041470,27532269,46981811,51158929,59044900,13144140,94376836,12156269,206363207,10281281,31468612,11791951,6737721,16442799,12311221,12392274,6217610,7216919,7865127,0,5118539,4278810,0,2794590,9445062,5816209,5173600,3367897,0,3263468,3134671,0,0,0,1788268,0,1906388,1471947,1965076,1496284,546393,1157061,437171,279150,329499,0,263739,282043,0,160134,106888,0,77510,300442,253377,0,0,0,23946678,28887,558,0,0,361,12736961,0,0,2022-05-05
108179805325,12013457041,4344366831,8820787459,6041599989,4009601116,2938274063,1579660584,4046614327,1890506742,694418610,318984115,1172533338,790163660,601567280,476682478,427926107,1300131239,263916265,928009686,118590707,443022840,357446116,169452107,313920640,137143004,201618853,0,222356121,229696212,163546454,130951251,136495002,155522040,105060821,337490699,47021926,77427949,222914615,0,69725196,414044158,0,61369380,117283264,150532325,79758556,20583033,57041094,259863458,59350250,43306204,33518599,43031654,44564957,39148076,29174709154,32704461,0,31912348,25366905,43874518,55355260,58686521,12866631,80951042,11925443,196036300,11782474,29924800,10850000,6307860,15621180,10357319,11827244,5911606,7040707,7875590,0,5109701,4039343,0,2660093,8888842,5546420,4208003,3371265,0,4162648,2799332,0,0,0,1641887,0,1891972,1471947,1692566,1536605,514265,1013382,396839,260625,339239,0,244681,257150,0,160134,98694,0,71401,268366,97751,0,0,0,20612974,26083,568,0,0,354,10910137,0,0,2022-06-05
107045312260,12012190231,4725618161,8547333639,5966778587,4047087504,2875898550,1594168596,3989956873,1821242558,719138275,344370775,1178047862,749910493,603475764,483349350,410533040,1207150085,264961064,877209788,115639130,434951513,352028777,167140963,314631402,136487868,201148306,0,223496349,223755731,174740128,138820086,134085673,149599030,102285756,335177298,46996086,76964413,212844863,0,70021094,422961891,0,61290241,113981803,136761087,78919850,20556809,57118535,256411154,61097816,42867800,33336718,42682536,43522187,39316506,28236960658,32590108,0,31423414,25537860,43531632,45489262,52584512,12403960,76100706,10238092,189207367,12286499,29556124,11006822,6216683,15280019,10395422,11323670,5879961,6883378,7811058,0,5072586,4045765,0,2617317,8861799,5449330,4077252,3371265,0,4140988,2791298,0,0,0,1624609,0,1850520,1430917,1615445,1387771,511130,970193,392758,258710,331213,0,245306,254404,0,160134,98236,0,71547,264434,104769,0,0,0,22494245,25960,568,0,0,354,10581233,0,0,2022-07-05
103960965457,11741617997,4670193595,8371623350,5853861177,4127047553,2761499590,1527172768,3897288510,1802438682,714250537,344510784,1165394614,720513567,591101138,579920376,401664991,1162286343,262784092,862080066,114533757,417591233,348773491,167264277,298801002,134506530,196570939,0,220952406,220228676,185478614,136518330,130578172,146113355,97486891,328410574,46962942,76448320,193531199,98281280,70201294,411914801,0,60228250,111942537,129940226,80793091,35867487,54975703,254489164,56049398,41748503,31065164,41609333,42336760,38423670,24768896592,31416653,0,30028226,23619053,41551847,42703365,52616011,12365160,71064143,9610487,178845218,13436778,28928771,10753477,6102537,14995018,10049082,10473135,5732884,6835594,7581659,0,5058583,4002371,0,2615891,8463603,5356956,3939591,3374633,0,4158090,2703210,0,0,0,1508742,0,1856169,1285677,766414,1449247,503545,1095270,383871,240878,320826,0,244964,245574,0,160134,95763,0,69328,254608,104817,0,0,0,21496929,24197,569,0,0,346,10025061,0,0,2022-08-05
100901735410,11024295518,4815181449,8244712616,5688413275,4026214360,2605758212,1535966969,3880477291,1767474062,684274332,334773230,1136945171,691953383,579957285,593523125,392263202,1133341410,267621715,825029635,110977157,414685666,363734724,166033766,304371444,130108016,194025156,0,210704579,215004473,183325210,131310972,140405323,141531278,95901768,321640017,46743758,75088605,186861721,97411938,70438485,398639469,0,59591253,108485359,126001679,76670035,35965531,55156654,249357832,54593492,40332204,28843879,41165082,41655509,37624018,23191432712,30514369,0,29248235,23863563,40162819,45734731,51026796,12147792,63056113,8487139,173763436,15443348,28233161,9992101,6101107,14146556,9844593,9947159,5685324,6693663,7517321,0,5059797,3875435,0,2572988,7872651,5179849,3529965,3367422,0,4103244,2612899,0,0,0,1509450,0,1799744,1285677,1622738,1491104,500422,1136928,379791,234202,309391,0,240318,246174,0,160134,94890,0,67884,248194,105229,0,0,0,21800993,23579,569,0,0,342,9317442,0,0,2022-09-05
92682204996,10517250328,4334830417,7249418583,4989873091,3618580074,2190805973,1443661128,3516774489,1643982522,542922362,305185065,1042606284,587697770,509108110,561427239,367204963,1028972295,261834480,615483886,96509214,375644196,293059831,159513061,266735844,117084169,158245784,0,191350737,193543683,159470441,125946990,121606232,123155964,81740251,285450530,46328927,70893511,166985115,84413271,59423119,357508550,0,51647198,88350322,114164293,68586010,32403274,46127117,232485548,49693331,37334558,24879967,36664560,37708446,34409310,13113656765,26526383,0,25701577,20224838,36188674,35568149,47859330,11512343,50518564,7544162,143403109,14110075,25872206,9416228,5567226,12920611,8292619,7936930,5408056,6113729,6789916,0,4911914,3753224,0,2383678,6580736,4580832,2880084,3371265,0,3988557,2086492,0,0,0,1242302,0,1610435,1285677,1370951,1256223,467029,943436,318155,183703,283893,215196,222035,208296,0,160134,83403,0,61289,0,99167,0,0,0,17416878,0,564,0,0,302,7394551,0,0,2022-10-05
93297206853,10160792224,4448838536,7242011020,5067629281,3652767566,2235785535,1436768282,3235451404,1674136444,601596466,310064966,1033034452,583731226,489717932,571640062,372615954,997214621,276333458,602517720,94843553,379393855,308761853,159974394,265436865,120090279,161794324,0,192748413,191048143,158372585,128106279,121619040,121257953,82861020,229142113,46442512,61425607,164780890,86148634,59304448,362889229,0,54364983,85277382,88418609,70953674,32226344,46744774,237556705,48749386,36950200,24464343,37854499,38857957,35002307,9242423888,26444076,0,26250439,22459317,37411520,32624831,47846800,11719379,53987573,7252551,125931835,13132125,25728167,9129306,5773062,13085286,8531691,7916044,5423759,6129970,7386849,0,4914648,3848049,0,2428925,6671208,4702784,2940672,3371265,0,3938583,2135676,0,0,0,1275875,0,1519206,1212908,717840,1209088,485448,943640,338116,202550,254475,227869,232657,207955,0,160134,80405,0,57545,0,131655,0,0,0,19102283,0,568,0,0,312,7596085,0,0,2022-11-05
79973855124,9272457021,4308235158,6161942505,4357355395,3165687655,1989843954,1214427247,2447078448,1535083601,456136677,275326179,879335063,467848715,390580295,457975479,311640032,879229634,258908930,429786956,82257899,276981244,267909998,154578517,220126466,115820216,130794860,0,174272165,153335240,136658646,118428647,82464722,94502367,66238061,185860163,45890053,56701153,93102671,75376675,53374565,293094996,0,45990234,59876477,74402918,67832677,22749986,33554462,208562714,36336253,32009458,20636914,30433214,35962696,31732949,4134208312,21500252,0,23654189,19299284,33589956,26878219,38395639,10531845,32785408,7178852,96400392,11488671,22218367,7157858,5079856,8902692,6875971,6113275,4743835,5322346,6584235,0,4706734,3438770,0,2269225,5106715,3555085,2037526,3366203,0,3696714,1444529,0,0,0,1097557,0,1164721,961003,663503,897218,401234,743016,297211,159126,198893,174636,201921,173220,0,160134,63212,0,58483,0,76584,0,0,0,16130523,0,571,0,0,258,6029600,0,0,2022-12-05
71557740081,8422858329,3732303223,5056808380,4045906086,2803933800,1746750936,1114959831,2040436117,1402485924,490659127,273857688,859387202,424344725,318763512,426826452,303680317,798075134,212522694,316111669,77069142,244625050,256768984,151220513,215081943,113542602,118008746,0,165309090,136873628,122385238,113717695,70067505,81292773,55342703,160110027,46042804,55181774,72277807,68953578,50569053,260156186,0,42939520,53790005,61984532,64750920,10912500,33741457,175957129,39231119,29578514,18687435,29160021,34921871,30262753,1007711873,19753637,0,21958031,17453501,24897671,24486388,37984863,10069691,30029827,6692674,77991338,9438448,21945804,6479049,4557017,7772756,5829007,6188542,4374895,4306618,6407095,0,3915234,3395664,0,2228811,4715634,3510255,1816307,3374633,0,2080874,1295652,0,0,0,1025046,0,1111612,1049679,586648,910404,432868,691668,304572,143433,203681,170730,158926,121058,0,160134,58861,0,57754,0,69511,0,0,0,13436570,0,569,0,0,224,5287450,0,0,2022-05-13
71627248017,8768982230,4117916724,5060134930,4119101234,2887244210,1742896671,1122609028,2006596187,1409039946,585769453,282916062,895712409,431408077,341796276,448001154,299573745,507066194,203814538,309531321,77775890,280490476,254887893,152217939,226912465,114097843,133881849,0,172562443,146615244,129578285,115194858,74103206,88875785,59347344,151480121,46224327,57750799,89034184,74660303,53440344,265083280,0,50559308,62794973,65302220,65222348,11092910,36750612,176396777,41850376,31805608,19630290,30628862,35046861,32110487,453481179,20060664,0,22890400,19869286,25282640,23067682,36903429,10329859,34160730,6867125,77550929,9804064,21861686,6847029,4885542,8589956,6700694,6865265,4356854,4228238,6980331,0,3703345,3449196,0,2272184,5012438,3709114,2452954,3364344,0,2113000,1717908,0,0,0,1105218,0,1157186,1043272,603684,1193251,438155,834275,326700,159530,207754,206173,159342,126144,0,159646,68070,0,54066,0,125385,0,0,0,15674698,0,570,0,0,79,5625040,0,0,2022-05-14
71143643101,8536864199,4222386083,5198481788,4203530076,2834441086,1747453968,1108104958,2047542450,1413210124,600427907,287338433,893785891,435854776,367680798,457366299,293467352,502245666,206592935,312725652,78756883,283941404,257334061,152529288,230941853,116547729,129423749,0,170199064,148911366,131276457,117454790,74333147,89014883,60164150,150543734,46316970,58271785,84418433,77154567,56383913,262507065,0,50202859,61006950,62578554,65303387,18019549,36201413,178888461,41290005,31552448,18705843,30651238,35050386,32733523,517390851,19841079,0,23284518,20220577,25365195,23141387,36632845,10307318,34253984,5982897,75993456,10066133,22249853,6939648,4948290,8315191,6426902,6568541,4443535,4303652,7002652,0,3693171,3505908,0,2275801,4910956,3663749,3254199,3378000,0,2070702,1806058,0,0,0,1195127,0,1134871,1079297,623036,1196954,442229,895099,316963,168933,203463,220258,161739,122293,0,160053,68750,0,52976,0,51752,0,0,0,16403974,0,570,0,0,78,5931943,0,0,2022-05-15
72967445359,8828856368,4235997978,5290322594,4453341493,2914847002,1770491582,1103650572,1971541941,1433853344,593225623,298096430,918101936,443946348,378754037,473846083,301175564,485230623,201108906,319410512,80465687,298381643,257110884,154362815,233724973,120475735,144909783,0,171089858,158790199,136145611,120959845,76678576,94840936,61552728,153906959,46297982,60147932,84139056,78985659,56470142,269003343,0,51825573,64307877,63974083,69105790,15723386,37789550,179808314,40944420,32940668,20163969,32009654,35397815,33667939,436281310,20831999,0,22082017,23734640,22037604,23356882,37057842,10395027,36133710,5682747,81847268,10689482,22485600,7415620,5187033,8534391,6684411,6623830,4542851,4458133,7196709,0,3706394,3553784,0,2351895,5049174,3808516,3595408,3371265,0,2102623,1953052,0,0,0,1166661,0,1182703,1073352,676867,1311369,446526,923953,330525,189392,194095,222636,167608,128906,0,157074,77249,0,57963,0,51927,0,0,0,16309681,0,569,0,0,81,6315429,0,0,2022-05-16
71036251850,8609533937,4190037355,5056356846,4338985665,2789064451,1718788806,1065404929,1783162894,1422664078,586402760,288898715,894085911,438272655,364872868,461434510,295457050,461123762,199008923,275347046,75991238,298864614,245332278,153100278,212717327,117240229,136263297,0,164610225,155182577,132083092,117376481,72710892,90521707,58974706,135849841,46184228,59258764,67289853,70176863,53903646,258071746,0,54141566,59204458,61818906,71520880,19926264,36362247,178887725,38889720,31832376,18828241,31108699,34791629,32758969,242289780,20153242,0,21884111,22605662,21497125,21109183,36101311,10442434,33973902,5706445,75923610,10391184,21303931,7293635,5154263,8719879,6384730,6492475,4330041,5181204,7061104,0,3042083,3515856,0,2319609,5861477,3663423,3147860,3367897,0,2045835,1817562,0,0,0,1085915,0,1185677,1030659,648437,1223236,430277,889809,308322,175958,191567,210301,152647,120753,0,154647,76475,0,53424,0,54868,0,0,0,15984623,0,569,0,0,78,5896037,0,0,2022-05-17
72596499828,8774011188,4315784670,5078145388,4426598453,2808859108,1742668282,1091769945,1706955677,1417106962,569887666,294932608,909122262,455679243,410874994,467209591,297757831,461659630,185472250,282107309,77622373,313852005,243868164,154489273,213463870,176849365,141002683,0,169787985,157614507,139726486,118967239,76692983,95288080,64800919,137019456,46299029,61092024,33454617,72493755,55553937,260194883,62045063,54527761,62497354,60671454,70705546,24745694,39128125,183641740,39529007,32419793,20076047,31893101,34881360,33838539,214892542,21120960,0,21925404,23168955,21846077,21211097,35784433,10551964,34425488,5762797,74891795,10083369,22197833,7916038,5268907,9464679,6707493,6376204,6719283,5246180,7079935,2791312,3121785,3494007,2950270,2338284,5339114,3654987,3581772,3371265,0,2046054,1862731,2240917,0,0,1110443,0,1271296,1037263,681007,1178367,442614,938575,304986,179318,197602,216607,156391,126073,48822,156192,80551,0,56688,0,53270,0,0,0,15558928,0,568,0,0,79,6119515,0,0,2022-05-18
69532897699,8470218109,4259039129,4621672783,4220691282,2685578483,1687441760,1026554345,1595663622,1359304790,559595375,283174090,858251795,437689970,393887767,445038773,289000338,445531813,152113630,252260922,74081634,287444052,238482307,151885324,184316789,167733123,124883123,0,158276569,155716100,129828209,113210528,67704617,87549867,59358233,129105645,46062848,59357255,24683645,65276707,53620436,236383233,58474154,50404302,55959691,60950044,67106887,22212753,35641890,180658194,36117887,30368829,17783281,30074249,35154648,31718873,180719655,19655653,0,21505921,20796107,21036933,20112790,35515641,10247554,28572279,6152481,58043846,9695450,20843956,7530525,4936602,9276485,5818642,5768726,6526625,5022783,7102907,2642820,3260589,3280090,2760087,2276518,4987517,3536212,2888936,3371265,0,1983328,1691800,2078142,0,0,1029072,0,1262868,978634,632361,1170331,425409,828292,289290,160257,195450,188140,155594,117108,49051,154322,70739,0,53790,0,67267,0,0,0,13657217,0,569,0,0,76,5710958,0,0,2022-05-19
71965527269,8792960237,4348183337,4564639692,4314063010,2706626662,1713345797,1019306203,1593651157,1381167090,544817347,295521040,851560610,460059692,397620532,450626900,292817169,451931369,152372602,269825770,74032015,289166594,241241126,153485864,198991193,171935286,129328578,0,159291840,156852449,132970849,118536918,70739202,89638799,61068347,127399469,46216490,60084594,23316475,68076238,55300188,230939918,58319020,51971727,57511494,62509951,71340601,17291679,37286133,185612314,37287397,31621388,17092066,31178448,35133528,32256316,157715986,20497631,0,22100119,21813301,21684790,20706027,36752122,10385852,26416531,7994080,55421941,9957024,20944596,8503585,5019398,8894447,5918634,5839298,6738714,4875750,7749475,2690332,3374024,3485191,2754687,2310634,5240920,3586838,3187296,3374633,0,1972115,1792016,2069765,0,0,1063189,0,1229120,976938,669493,1201614,436082,885923,296458,154056,203429,197089,159571,122994,49455,155043,78037,0,52683,0,64774,0,0,0,13544211,0,570,0,0,78,5929655,0,0,2022-05-20
70428422318,8771463208,4275339387,4481906482,4145475537,2650151261,1693294182,989225494,1600291688,1372587356,547090886,286379003,813384610,446520181,402953336,457246574,288979385,412881973,151327988,293440332,70114796,280691681,238820468,152205174,191211350,167083496,126678134,0,151473604,155731405,129465153,115361243,69941920,88749001,59570942,132219834,46050916,60150215,41165744,66192423,56071049,186212367,57092169,51311176,52809120,57423766,67576117,16669851,38005403,187009124,36685922,31055437,16519043,30424479,31118698,31570505,142127998,19966742,0,21587939,21630509,21449961,20541340,36200202,10477238,26564762,8260490,51746610,10126679,20639465,7956479,4958002,8337722,5888517,5768194,6672513,4672552,5768757,2575413,3160684,3396298,2653216,2277364,4925677,3583970,3280016,3367897,0,1851548,1778266,2037032,0,0,1060773,120193,1243854,1009581,1240048,1163139,420968,861977,257160,161079,206141,189429,158862,119441,49662,156506,72131,0,51096,0,52233,0,0,0,13802495,0,570,0,0,75,5662539,0,0,2022-05-21
70757591601,8936597293,4350950969,4473120930,4196310024,2662859838,1703429340,987278308,1654566624,1384938954,568817965,290710147,808965064,471625684,409148726,475399161,292782146,418206748,150951351,294324794,70609594,292769740,234753629,152885786,194827363,169044514,130010541,0,154330727,161854483,130388245,115776086,72843111,91173123,60627587,132215669,46121988,60629389,46294246,67708088,56876359,188012616,57948892,52579066,57340129,58308918,66343149,27002662,41472660,191807414,37213952,31121099,17648401,30874091,31117004,32041797,121455299,20351802,0,21857787,22283136,22421166,20672000,36570543,10480323,27257309,9265228,46005149,10835181,21089165,8407408,5140309,8176861,5997815,5798941,6837219,4776296,6832376,2607458,3281723,3437399,2689202,2291454,5072212,3550442,2787555,3371265,0,1848740,1931433,2038493,0,0,1086091,119474,1280910,1036132,1348843,1150569,430055,866933,257596,160442,205770,197125,167633,120883,49889,156489,76671,0,52638,0,48126,0,0,0,14053475,0,570,0,0,76,5894802,0,0,2022-05-22
72586128070,9058894723,5219748569,4533233519,4282735803,2704815619,1716068208,988021982,1692694173,1344999877,599681605,297772656,828375626,486047479,412473462,481571748,298435774,423911447,151221896,308265998,71342844,292497364,239783338,153727326,200807456,172796393,137691126,0,157932998,164959596,132948431,118225192,78290680,96016496,64187669,133840794,46176163,61861966,60180245,69423975,58944813,193728108,58550008,54358491,60163282,58743222,66415053,28706291,44746734,195293693,37936939,30969893,17939794,32485355,31381641,33026130,133321358,20912294,0,22564239,22443505,24252055,20815624,37295993,10542222,29229063,9128444,45597416,11113088,21522838,8933500,5205230,8332164,6214056,5953774,6961423,4832421,6889694,2623362,3281605,3540226,2673481,2317256,5199233,3548106,2787555,3371265,0,1857891,2175073,2107424,0,0,1108307,121223,1237755,1096744,1369271,1104694,433228,819069,264271,168481,211952,200798,171951,125136,49950,156763,76771,0,52138,0,91211,0,0,0,15119722,0,568,0,0,78,6107145,0,0,2022-05-23
71736046055,9010059198,5263612455,4400219470,4227432018,2666252620,1680026353,976096692,1680239223,1346587313,609725000,288211467,802040809,480765410,407351836,469465629,290864173,420431947,150677172,301596882,69063091,288296432,237964563,152458266,191316326,169161957,128968814,0,154578666,178336959,128471537,115387064,75049286,92578284,64197842,130265045,46112285,61244803,61015421,67323973,58229823,181034328,57829221,51732046,55743742,58136496,67809980,28489756,42175200,194486647,36464072,30316102,17973568,31219209,31168693,32079639,152067469,20211283,0,23393797,21705605,22975120,19776043,36668557,10597275,28339120,9218199,42221824,11328964,20997024,8381465,5113725,7925761,5999167,5891911,6722988,4846276,6744974,2586325,3267800,3412062,2636262,2298839,4869944,3530082,2787555,3374633,0,1813521,1980623,2045612,0,0,1051998,118067,1237949,1000010,1305652,1080196,427768,815103,258315,161065,199059,196216,169405,131513,49946,156975,72728,0,52183,0,45502,0,0,0,14388388,0,570,0,0,78,6092809,0,0,2022-05-24
72012481463,9149380596,5369156859,4441975854,4183213785,2703831123,1678716882,960233357,1683085615,1346887231,585095054,292647309,802992786,473697875,405190460,467788721,291273196,420363902,151855004,289456525,72639076,283197344,240165248,153005366,194585568,170673373,129785295,0,157441779,182419826,127868068,116932351,75598114,92423686,64611041,138499639,46065788,60233404,49262907,67283209,59575221,184451649,56936367,52446288,54416262,57944407,67411678,28225665,43316066,200529300,36644818,30367600,17736113,31641254,31275342,32396029,155083560,19939922,0,23048569,21163880,23151600,19891252,36477894,10552373,28230164,10207620,40265685,11521021,21573718,9542771,5163371,7725211,6119595,6003857,6824298,5043340,6390550,2600415,3260828,3413934,2603647,2269057,4895733,3594360,2787555,3367547,0,1786892,1906574,2033279,0,0,1098510,117509,1171798,1019447,1337929,1035069,443244,783759,264968,142880,197393,201097,172393,146620,83169,152940,74548,0,51122,0,38900,0,0,0,14155521,0,569,0,0,80,6102348,0,0,2022-05-25
71629827535,9161794906,5856857379,4298592707,4155814199,2689636091,1649617118,949182804,1656956739,1346978047,584503884,291634351,797975200,486756242,402220098,466100872,280141587,511429805,154785127,282365515,71497804,275422752,237048026,152911107,204660979,172396313,128300966,0,156462226,179870764,127497283,116627664,76093153,91316258,66314889,133703598,47421882,60703859,50627828,66629992,61215582,164229968,57980544,52287250,52782878,56916022,67793885,28206719,43276973,199993400,36528212,30809510,17400037,31674624,31033197,32490202,175806679,19428798,0,22963487,20759705,22888214,19295272,36248576,10575589,27067174,11237891,35863538,11380406,21205053,8685524,5136833,7717963,6261340,5943588,6797187,5005858,6285398,2574810,0,3416657,2654760,2268838,4768358,3587985,2787555,3371265,0,1783520,1911616,2063754,0,0,1107194,112938,1136075,956986,1328327,903447,437888,795549,257574,140530,193476,180984,172296,138848,83073,158893,75875,0,50721,0,42617,0,0,0,14429023,0,568,0,0,81,6005566,0,0,2022-05-26
68529272830,8759655210,5754578948,4037680775,4007356938,2568966511,1588552364,915177580,1638554865,1292453133,545022304,284164369,769666967,462992854,394744670,456978146,282103637,492061398,153059251,258119164,70164381,232786815,226889637,151045487,208459653,168400103,119533314,0,149517192,173347589,119809553,114372890,70242686,83440913,61162566,128030914,47308941,59311255,41325012,60105451,57742546,156511972,54914781,48076417,48556631,53625295,65919024,17955825,39600323,195634492,35125598,29186200,15205686,30071434,30624140,31299612,84208753,17977723,0,22475199,19435267,22855293,18858768,34680789,10616183,23306297,10912800,31418657,11343936,20337034,7961565,4958788,7288505,5766937,5707228,6426323,4884456,5895682,2428641,2922970,3090593,2483453,2227068,4692371,3420716,2764028,3371265,0,1715641,1734474,1951140,0,0,1142423,110294,1144232,892699,1274987,865216,426846,720604,264041,131258,176841,168281,156653,134786,79264,147657,63369,0,49301,0,54835,0,0,0,13558009,0,569,0,0,75,5851964,0,0,2022-05-27
67194791820,8669306295,5750194983,3954718949,3852599725,2536076204,1543369920,899781344,1607301107,1279373419,510676950,280183200,737871723,457745465,383674352,491921473,265442813,477871427,157785214,244770380,69677507,218653707,232123771,149953526,190696412,164250034,115768881,0,147550872,169532725,118095056,112764259,70427829,80516145,59975836,102897908,47235027,58875590,34670568,59684011,56170418,150215956,51612070,46447083,46808621,51281706,66089542,18196409,39656788,192494453,34089672,28676553,14717259,29819946,30323807,29854579,76875059,17775278,0,21749357,19303707,22899313,18360919,33084379,10411488,22090065,10661516,29714685,11028644,19695416,7917947,4953582,7238291,5694113,5626065,6333587,4787464,5301098,2256732,2805403,3103868,2403317,2192772,4647184,3305675,2748224,3371265,0,1699030,1658910,1804983,0,0,993396,108927,1138829,892699,637476,824305,422824,660362,256607,126415,190660,171238,145381,136990,78413,148200,61848,0,48778,0,45586,0,0,0,13318387,0,568,0,0,73,5574816,0,0,2022-05-28
68489929008,8713991674,5785048769,3995359834,3928002708,2553164865,1550209476,891645924,1628552597,1296534856,524415155,307688814,741401143,456764432,389183015,498628897,264011685,481032352,164133767,245604064,70194577,222092391,228293184,151207664,192037802,165220589,116576541,0,150653537,173068410,116983647,113484501,69861769,83187788,59811269,103942426,47315028,59104440,34229740,61302706,58290404,162462374,51610535,47684223,46800100,51035664,66089198,30122750,39988803,196788682,34288100,28912821,14938593,30271617,29357148,30049906,66868271,18060568,0,21833355,19369649,22326702,18302916,33303434,10273227,21848975,9186653,30140520,10376396,20176777,8623305,5021613,7289249,5676274,5672641,6394148,4986874,5133686,2256732,2986709,3204226,2403317,2239816,4722764,3237097,2760701,3374633,0,1707117,1671962,1804983,0,0,1004394,103210,1232553,896757,1358039,818090,429648,644379,262388,125485,178585,178820,144528,136225,78579,147834,62482,0,50444,0,40424,0,0,0,13360868,0,573,0,0,73,5530088,0,0,2022-05-29
68538892914,8614945718,5854064202,4028560003,3973901707,2545495586,1559332947,890138304,1651665603,1301769270,549828130,312133842,739713574,464109502,392354646,505552934,286887896,483385591,165569969,246785820,70725979,257201802,229556197,152346918,193681366,166768962,118534220,0,150615088,174270936,124182458,113685459,70849463,84281939,61537750,99345514,47298550,60386685,37517520,62723036,58939597,164832430,51597217,49483994,47582401,50647718,66187492,29910773,41475430,194327342,35125850,29569717,15581537,30554596,29440031,31202186,68678430,18463463,0,22025859,19902463,21589436,18299745,34349828,10351751,22153322,8694222,28523449,9993001,20743956,8502011,5048861,7337900,5738670,5714664,6398154,5040198,5455292,2256732,2989780,3068787,2403317,2159701,4810435,3255558,2777876,3371265,0,1702995,1722845,1804983,0,0,1025787,103321,1235478,935759,1437264,878907,425860,665185,250666,126882,190496,184270,142145,142784,79145,147745,63357,36432,49301,0,42991,0,0,0,13633397,0,572,0,0,73,5736790,0,0,2022-05-30
